"ID","ISDELETED","MASTERRECORDID","NAME","PARENTID","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","BILLINGCOUNTRY","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGADDRESS","SHIPPINGSTREET","SHIPPINGCITY","SHIPPINGSTATE","SHIPPINGPOSTALCODE","SHIPPINGCOUNTRY","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGADDRESS","PHONE","FAX","WEBSITE","PHOTOURL","DESCRIPTION","SITE","OWNERID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","JIGSAWCOMPANYID","BVN_TYPE__C","BVN_INDUSTRY__C"
"00120000006HlRgAAK","false","","Australian Tax Office","","GPO Box 9990","Canberra","ACT","2601","","","","","2 Constitution Avenue","Canberra","ACT","2600","","","","","02 6216 2073","02 6216 1794","www.ato.gov.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:03.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","",""
"00120000006HlRhAAK","false","","Marist College Canberra","","PO Box 727","Mawson","ACT","2607","","","","","Marr Street","Pearce","ACT","2607","","","","","02  6298 7200","02  6298 7224","www.maristc.act.edu.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:03.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client;School","Education"
"00120000006HlRjAAK","false","","CB Richard Ellis","001D000000rRCzqIAG","Level 1, 96 Toorak Road","South Yarra","VIC","3141","","","","","Level 1, 96 Toorak Road","South Yarra","VIC","3141","","","","","03 9863 5333","03 9863 5330","www.cbre.com.au","","","South Yarra","005D0000001bPy2IAE","2007-09-19T03:15:03.000Z","00520000000sqhLAAQ","2012-06-07T06:33:41.000Z","005D0000001bPy2IAE","2012-06-07T06:33:41.000Z","","","","","Leasing agent/tenant advocate;Project Manager","Property"
"00120000006HlRkAAK","false","","CIA Landscapes & Colour Pty Ltd","","PO Box 75","Red Hill","ACT","2603","","","","","Unit 12, VION Apartments
10 Macpherson Street","O'Connor","ACT","2602","","","","","02 6257 6797","02 6257 2766","No website","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:03.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Project consultant","Architecture and Design"
"00120000006HlRlAAK","false","","National Library of Australia","","National Library of Australia","Canberra","ACT","2600","","","","","Parkes Place","Canberra","ACT","2600","","","","","02 6262 1111","02 6257 1703","www.nla.gov.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:03.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","",""
"00120000006HlRmAAK","false","","Haden","","118 Lysaght Street","Mitchell","ACT","2911","","","","","118 Lysaght Street","Mitchell","ACT","2911","","","","","02 6209 9799","02 6209 9833","www.hadenservices.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:03.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Supplier","Other"
"00120000006HlRuAAK","false","","Environment ACT","","Communications Unit
GPO Box 158","Canberra City","ACT","2601","","","","","Macarthur House 
12 Wattle Street","Lyneham","ACT","2602","","","","","13 2281","02 6207 6330","www.tams.act.gov.au","","Environment ACT is part of Dept of Territory & Municipal Services which was formed in July 2006.","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Local government","Government"
"00120000006HlRvAAK","false","","Daramalan College","","PO Box 84","Dickson","ACT","2606","","","","","Cowper Street","Dickson","ACT","2602","","","","","02 6245 6300","02 6245 6333","www.daramalanc.act.edu.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client","Education"
"00120000006HlRwAAK","false","","The Australian National University","001D000000rRCYvIAO","Centre for Arab and Islamic Studies
Faculty of Arts
Building 127","Canberra","ACT","0200","","","","","Centre for Arab and Islamic Studies
Faculty of Arts
Building 127","Canberra","ACT","0200","","","","","02 6125 2622","02 6125 4814","www.anu.edu.au","","","Faculty of Arts","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2012-06-07T00:10:11.000Z","005D0000001bPy2IAE","2012-06-07T00:10:11.000Z","","","","","Client","Education;Government"
"00120000006HlRxAAK","false","","Goodman Law","","GPO Box 1674","Canberra","ACT","2601","","","","","3 Hobart Place","Civic Square","ACT","2601","","","","","02 6206 9900","02 6206 9906","www.goodmanlaw.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client","Legal"
"00120000006HlS0AAK","false","","Australian Maritime Safety Authority","","GPO Box 2181","Canberra","ACT","2601","","","","","25 Constitution AVe","Canberra","ACT","2601","","","","","02 6279 5000","02 6279 5950","www.amsa.gov.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client;Federal government","Government"
"00120000006HlS1AAK","false","","CPP","001D000000ru6n0IAA","Unit 2
500 Princess Highway","St Peters","NSW","2044","","","","","Unit 2
500 Princess Highway","St Peters","NSW","2044","","","","","02 9551 2000","02 9557 9447","www.cppwind.com","","","Sydney","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2012-06-20T06:07:19.000Z","005D0000001bXCwIAM","2012-06-20T06:07:19.000Z","","","","","Project consultant","Other"
"00120000006HlS4AAK","false","","Blake Dawson","","Level 11
12 Moore Street","Canberra","ACT","2601","","","","","","","","","","","","","02 6234 4083","02 9234 4111","www.blakedawson.com","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Other","Legal"
"00120000006HlS5AAK","false","","Eric Martin & Associates","","PO Box 4699","Kingston","ACT","2604","","","","","Suite 10
68 Jardine Street","Kingston","ACT","2604","","","","","02 6260 6395","02 6260 6413","www.emaa.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Architect/Interior Designer;Project consultant","Architecture and Design"
"00120000006HlS6AAK","false","","bvn","","PO Box 890","Mawson","ACT","2607","","","","","Level 1
54-56 Colbee Court","Phillip","ACT","2606","","","","","02 6248 9995","02 6248 9770","www.geshaw.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2013-07-16T01:52:52.000Z","005D0000001bPy2IAE","2013-07-16T01:52:52.000Z","","","","","Project Manager","Education;Health"
"00120000006HlS7AAK","false","","Australian War Memorial","","GPO Box 345","Canberra","ACT","2601","","","","","Treloar Crescent","Campbell","ACT","2612","","","","","02 6243 4211","02 6243 4325","www.awm.gov.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client","Not for Profit"
"00120000006HlS8AAK","false","","Canberra Girls Grammar School","","Melbourne Avenue","Deakin","ACT","2600","","","","","Melbourne Avenue","Deakin","ACT","2600","","","","","02 6202 6400","0417 231 372","www,cggs.act.edu.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client;School","Education"
"00120000006HlS9AAK","false","","Greenwood and Associates Consulting Engineers","","PO Box 3590","Mauka","ACT","2600","","","","","Unit 2
2 Phipps Close","Deakin","ACT","2600","","","","","02 6281 1944","02 6281 1344","No website","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Project consultant","Other"
"00120000006HlSAAA0","false","","British Embassy Beijing","","11 Guanghua Lu
Jianguomenwai","Beijing","","100600","China","","","","11 Guanghua Lu
Jianguomenwai","Beijing","","100600","China","","","","+86 010 5192 4000","+86 010 6532 1937","http://ukinchina.fco.gov.uk/en/","","Cannot find information if the contacts we have still work for the British Embassy.","China","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2012-04-03T06:42:27.000Z","005D0000001aGzhIAE","2012-04-03T06:42:27.000Z","","","","","Client","Government"
"00120000006HlSCAA0","false","","Brown Consulting (ACT) Pty Ltd","","PO Box 5004","Lyneham","ACT","2602","","","","","15 Hall Street","Lyneham","ACT","2602","","","","","02 6211 7100","02 6211 7199","www.brownconsulting.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Project consultant","Other"
"00120000006HlSGAA0","false","","Australian Bureau of Statistics","","Locked Bag 10","Belconnen","ACT","2617","","","","","ABS House
45 Benjamin Way","Belconnen","ACT","2617","","","","","02 6252 6788","02 6252 7748","www.abs.gov.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client;Federal government","Government"
"00120000006HlSHAA0","false","","Iken Commecial Interiors Pty Ltd","","PO Box 272","Fyshwick","ACT","2609","","","","","21 Wollongong Street","Fyshwick","ACT","2609","","","","","02 6280 7322","02 6280 7674","www.iken.com.au","","Formerly Interlink Commercial Furniture","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","",""
"00120000006HlSJAA0","false","","Amalgamated Property Group","","GPO Box 832","Canberra","ACT","2601","","","","","17 Torrens Street","Braddon","ACT","2612","","","","","02 6162 8888","02 6162 8899","www.amalgamatedpropertygroup.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Property Developer/Owner","Property"
"00120000006HlSKAA0","false","","University of Canberra","","","","ACT","2601","","","","","","","ACT","2617","","","","","02 6201 5111","02 6201 5999","www.canberra.edu.au","","","Faculty of Design and Creative Practice","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:27.000Z","005D0000001aI8pIAE","2011-12-06T23:24:27.000Z","","","","","Client;University","Education"
"00120000006HlSLAA0","false","","Tracey Brunstrom & Hammond Group","001D000000ru5ujIAA","7 Gray Place","Weston","ACT","2611","","","","","7 Gray Place","Weston","ACT","2611","","","","","02 6288 3529","02 6288 3604","www.tbh.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2012-06-20T01:24:50.000Z","005D0000001bPy2IAE","2012-06-20T01:24:50.000Z","","","","","Project consultant","Other"
"00120000006HlSMAA0","false","","City News Magazine","","GPO Box 2448","Canberra City","ACT","2601","","","","","Level 1, Baileys Corner
143 London Circuit","Canberra City","ACT","2600","","","","","02 6262 9100","02 6262 9111","www.citynews.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","",""
"00120000006HlSOAA0","false","","Attorney-General's Department","","Robert Garran Offices
National Circuit","Barton","ACT","2600","","","","","Robert Garran Offices
National Circuit","Barton","ACT","2600","","","","","02 6141 6666","02 6250 5900","www.ag.gov.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","2008-05-15","","","","Client","Government"
"00120000006HlSPAA0","false","","GHD Group Pty Ltd","001D000000rtwsiIAA","GPO Box 1877","Canberra","ACT","2601","","","","","Level 7, 16 Marcus Clarke Street","Canberra","ACT","2600","","","","","02 6113 3200","02 6113 3299","www.ghd.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2012-06-19T00:55:01.000Z","005D0000001bPy2IAE","2012-06-19T00:55:01.000Z","","","","","Client;Project Manager","Defence"
"00120000006HlSQAA0","false","","Canberra Museum and Gallery and The Nolan Gallery","","PO Box 939","Canberra","ACT","2608","","","","","Cnr London Circuit and Civic Square","Canberra","ACT","2608","","","","","02 6207 3968","02 62072177","www.museumsandgalleries.act.gov.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client","Architecture and Design"
"00120000006HlSSAA0","false","","Xact Project Consultants","","PO Box 3062","Manuka","ACT","2603","","","","","Level 1, Endeavour House
1 Franklin Street","Manuka","ACT","2603","","","","","02 6126 4888","02 6126 4899","www.xactpc.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:27.000Z","005D0000001aI8pIAE","2011-12-06T23:24:27.000Z","","","","","Project Manager","Government"
"00120000006HlSVAA0","false","","Australian Broadcasting Corporation","001D000000rRCY7IAO","GPO Box 9994","Canberra","ACT","2601","","","","","","","","","","","","","02 6275 4555","02 6275 4684","www.abc.net.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2012-06-06T23:55:06.000Z","005D0000001bPy2IAE","2012-06-06T23:55:06.000Z","","","","","Client","Government"
"00120000006HlSWAA0","false","","Harris Hobbs Landscape","","16 Robe Street","Deakin","ACT","2600","","","","","16 Robe Street","Deakin","ACT","2600","","","","","02 6273 4661","","No website","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:04.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Architect/Interior Designer;Project consultant","Other"
"00120000006HlSYAA0","false","","Amaroo School","","Katherine Avenue","Amaroo","ACT","2914","","","","","Katherine Avenue","Amaroo","ACT","2914","","","","","02 6205 2808","02 6205 2818","www.amaroos.act.edu.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client;School","Education"
"00120000006HlSZAA0","false","","Hugill Consulting Pty Ltd","","7 Halfrey Circuit","Wanniassa","ACT","2903","","","","","7 Halfrey Circuit","Wanniassa","ACT","2903","","","","","02 6296 4008","02 6296 5159","","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Project consultant","Other"
"00120000006HlSaAAK","false","","Senator for the ACT","","Shop B12,Canberra Centre
Bunda Street","Canberra","ACT","2600","","","","","Shop B12,Canberra Centre
Bunda Street","Canberra","ACT","2600","","","","","02 6247 6444","02 6257 4140","www.garyhumphries.com","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Local government","Government"
"00120000006HlSbAAK","false","","Norman Disney & Young","001D000000rtxCCIAY","Level 2
Endeavour House
Canberra Avenue","Manuka","ACT","2603","","","","","Level 2
Endeavour House
Canberra Avenue","Manuka","ACT","2603","","","","","02 6295 1788","02 6295 7302","www.ndy.com","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2013-09-17T05:38:39.000Z","00520000000wlM6AAI","2013-09-17T05:38:39.000Z","","","","","Project consultant","Other"
"00120000006HlSgAAK","false","","DSD","","Customer Services & Planning
R4 Russell Offices","Russell","ACT","2600","","","","","Customer Services & Planning
R4 Russell Offices","Russell","ACT","2600","","","","","02 6127 7395","02 9127 7396","www.defence.gov.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Client;Federal government","Defence;Government"
"00120000006HlSiAAK","false","","Calvary Hospital","","PO Box 254","Jamison Centre","ACT","2614","","","","","Mary Potter Circuit
Cnr Belconnen Way & Haydon Drive","Bruce","ACT","2617","","","","","02 6201 6111","02 6201 6210","www.calvary-act.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","",""
"00120000006HlSjAAK","false","","Unifor Asia Pacific Pte Ltd","","11 Keppel Road
#01-01 RCL Centre","","","089057","Singapore","","","","11 Keppel Road
#01-01 RCL Centre","","","089057","Singapore","","","","+65 6221 1822","+65 6221 1833","www.unifor.it","","","Singapore","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2011-12-06T23:24:27.000Z","005D0000001aI8pIAE","2011-12-06T23:24:27.000Z","","","","","Supplier","Architecture and Design"
"00120000006HlSlAAK","false","","Power Initiatives","","PO Box 346","Fyshwick","ACT","2609","","","","","12 / 169 Newcastle Street","Fyshwick","ACT","2609","","","","","02 6239 1740","02 6239 1784","www.powerinit.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Business consultant","Defence"
"00120000006HlSoAAK","false","","Heggies","","Suite 1
Efcon House
18 -20 Trenerry Street","Weston","ACT","2611","","","","","Suite 1
Efcon House
18 -20 Trenerry Street","Weston","ACT","2611","","","","","02 6287 0800","02 6287 0801","www.heggies.com.au","","","Canberra","005D0000001bPy2IAE","2007-09-19T03:15:05.000Z","00520000000sqhLAAQ","2011-12-06T23:24:10.000Z","005D0000001aI8pIAE","2011-12-06T23:24:10.000Z","","","","","Project consultant","Other"
