,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,VisionClientID,EpicorCustomerID,ClientNumber,Name,Type,Status,WebSite,Memo,CurrentStatus,ClientInd,VendorInd,LinkedVendor,VisionClientAddressID,AddressDescription,Address2,Address3,Address4,City,State,Zip,Country,Phone,FAX,GoogleAddress,GooglePhone,googleExtras,googled
449,449,449,449,ADMIN486509638316,PBSBLD30,219,PBS Building,,A,,,Existing,Y,N,,41BA7B74-C2FD-44E2-90E4-250B295E69B5,Default,,,,Fyshwick,ACT,2609,AU,,,,,,
450,450,450,450,ADMIN486509638317,MANTEE30,259,Manteena Project & Construction Mgr,,A,,,Existing,Y,N,,106AB52B-A07E-4DC7-AE97-602D7E14B24D,Default,,,,Fyshwick,ACT,2609,AU,,,,,,
451,451,451,451,ADMIN486509638318,GRTGRO30,332,GRT Group,,A,,,Existing,Y,N,,3C3F642C-E2D9-4505-AB0D-0A6982604D5A,Default,,,,Fyshwick,ACT,2609,AU,417868477,,,,,
452,452,452,452,ADMIN486509638319,CEATEC30,465,CEA Technologies,,A,,,Existing,Y,N,,CA1DABD2-01B1-4558-A9FC-8AE6C46A7048,Default,,,,Fyshwick,ACT,2609,AU,262130000,262130013,,,,
453,453,453,453,ADMIN486509638320,ROSSAS30,639,Bill Ross & Assoc,,A,,,Existing,Y,N,,0F7F2DCB-B8F9-478F-B0A7-6C10CC21575C,Default,,,,Garran,,2605,AU,,,,,,
454,454,454,454,ADMIN486509638321,BINUTT30,690,Binutti Construction,,A,,,Existing,Y,N,,1C7FC057-E8F9-4A4F-8F23-DB9E2024AEFE,Default,,,,Garran,,,AU,,,,,,
455,455,455,455,ADMIN486509638322,SHASER10,970,Shared Services,,A,,,Existing,Y,N,,9B1DA1C3-1194-438A-A1A5-BCD072B10BE6,Default,The Canberra Hospital,Yamba Drive,,Garran,,2605,AU,262070098,,,,,
456,456,456,456,ADMIN486509638323,SHASER20,971,Shared Services,,A,,,Existing,Y,N,,E47F52D6-E8EA-46C7-A6ED-6370AD0FD45A,Default,The Canberra Hospital,Yamba Drive,,Garran,,2605,AU,,,,,,
457,457,457,457,ADMIN486509638324,PEARLS10,1232,Pearls Australasia,,A,,,Existing,Y,N,,4B770EC4-FE1A-453D-B985-5D963BE02BBD,Default,,,,GCMC,QLD,9726,AU,755700900,,,,,
458,458,458,458,ADMIN486509638325,GORDTF40,347,Gordon Institute of TAFE,,A,,,Existing,Y,N,,156D0E33-138F-4471-B58A-399602FA43D8,Default,,,,Geelong,VIC,3221,AU,,,,,,
459,459,459,459,ADMIN486509638326,GEELON40,613,City of Geelong,,A,,,Existing,Y,N,,4A36882D-7B7E-45AC-88FF-5914EA369B80,Default,103 Corio Street,,,Geelong,,3220,AU,352270128,,,,,
460,460,460,460,ADMIN486509638327,CITGEE40,679,City of Geelong City Council,,A,,,Existing,Y,N,,9BE1F76D-9761-43DE-83D7-2CBE3A0CD0C9,Default,,,,Geelong,,3220,AU,,,,,,
461,461,461,461,ADMIN486509638328,WORLDH20,1239,World Health Organisation,,A,,,Existing,Y,N,,DEFF6CC8-5997-4ABC-AB64-A8C2DD64C8C4,Default,,,,Geneve,,CH-1202,CH,,,,,,
462,462,462,462,ADMIN486509638329,MELAIR40,254,Melbourne Airport,,A,,,Existing,Y,N,,0065B79D-BFEB-4B7E-A4C6-DECF151DC045,Default,,,,Gladstone Park,,3043,AU,392971748,,,,,
463,463,463,463,ADMIN486509638330,PARKVI20,995,Parkview Constructions,,A,,,Existing,Y,N,,C4F0B166-C09A-4362-99A5-DC2A4B44A56A,Default,,,,Glebe,,,AU,,,,,,
464,464,464,464,ADMIN486509638331,CITMON40,711,City of Monash,,A,,,Existing,Y,N,,830831A2-31AE-4925-BC75-9202A132F58A,Default,,,,Glen Waverley,,3000,AU,,,,,,
465,465,465,465,ADMIN486509638332,GCCCNL10,368,Gold Coast City Council,,A,,,Existing,Y,N,,FDFDEF47-3112-4133-8DE1-70972AB07B5B,Default,,,,Gold Coast,QLD,9729,AU,,,,,,
466,466,466,466,ADMIN486509638333,RAVENS20,143,Ravenswood School for Girls,,A,,,Existing,Y,N,,B9C1F481-B26D-4A60-8412-BD91A5C27EAD,Default,,,,Gordon,,2072,AU,294989898,,,,,
467,467,467,467,ADMIN486509638334,RICHIE20,166,Martin Richie,,A,,,Existing,Y,N,,A4A1174A-A683-47E1-BDD7-EE9CD16EC37B,Default,,,,Gordon,,2072,AU,,,,,,
468,468,468,468,ADMIN486509638335,AINSWO10,772,Ian and Maree Ainsworth,,A,,,Existing,Y,N,,5B6F6B95-E661-4873-B274-4063B5E27966,Default,,,,Grange,,4051,AU,30236067,,,,,
469,469,469,469,ADMIN486509638336,NILLUM40,702,Nillumbik Shire Council,,A,,,Existing,Y,N,,5709F321-82B8-472C-9A4B-8C1F4B43E7DD,Default,,,,Greensborough,,33088,AU,394333111,,,,,
470,470,470,470,ADMIN486509638337,HOSKIN20,1109,Dudley and Spphie Hoskin,,A,,,Existing,Y,N,,29036619-ACB5-4EBE-9105-9BB37699E3D2,Default,,,,Greenwich,CT,,US,,,,,,
471,471,471,471,ADMIN486509638338,GUANGZ20,334,Guangzhou Urban Planning & Design Survey Research Inst,,A,,,Existing,Y,N,,4FDAEC61-5A88-4487-997A-ED3E97E0376C,Default,,,,Guangzhou,,,CN,862083762318,862083762723,,,,
472,472,472,472,ADMIN486509638339,RHMITM30,165,RHMIT Management Pty Ltd,,A,,,Existing,Y,N,,0741B3D4-921F-415C-A66F-6FAF9FDCAAF2,Default,,,,Gundagai,,2722,AU,269443555,,,,,
473,473,473,473,ADMIN486509638340,GUNDMD30,335,Gundagai Medical Centre,,A,,,Existing,Y,N,,38857106-8FF2-41B8-8E96-DB4BDA80B8B0,Default,,,,Gundagai,,,AU,269443555,269441550,,,,
474,474,474,474,ADMIN486509638341,HUAKAI10,313,Hua Kai Investment Group,,A,,,Existing,Y,N,,801C5C22-7017-476F-8057-D8FAFD5AF60B,Default,,,,Hainan Province,,,CN,89888689800,,,,,
475,475,475,475,ADMIN486509638342,GREENL20,1150,Greenland,,A,,,Existing,Y,N,,6E62308F-ABE7-4E0E-937F-D685FF0429EB,Default,22763 Margund Partner,,,Hamburg,,,DE,494088151183,,,,,
476,476,476,476,ADMIN486509638343,BROOKF10,1085,Brookfield Multiplex Residenti,,A,,,Existing,Y,N,,E3947605-8BED-4709-B02C-50EEC3CD2978,Default,39 Herbules Street,,,Hamilton,,4007,AU,739074115,,,,,
477,477,477,477,ADMIN486509638344,CLARKS10,1273,Bill and Lorna Jane Clarkson,,A,,,Existing,Y,N,,7C9E84F0-32F2-49CC-A2D0-C79AFD48E89E,Default,,,,Hamilton,,,AU,,,,,,
478,478,478,478,ADMIN486509638345,BACLTD10,546,Brisbane Airport Corp Ltd,,A,,,Existing,Y,N,,A55BA3F0-1CC7-4E9F-9191-36042FC35903,Default,,,,Hamilton Central,QLD,4007,AU,,,,,,
479,479,479,479,ADMIN486509638346,BARNES40,689,Barnes Planning,,A,,,Existing,Y,N,,17EBAC66-7423-4ECF-A530-03C8889A229B,Default,,,,Hawthorn,VIC,3122,AU,398180066,,,,,
480,480,480,480,ADMIN486509638347,ABIGRP40,775,Abigroup,,A,,,Existing,Y,N,,419BD232-B11E-4680-83A0-578757BAE1FC,Default,,,,Hawthorn,VIC,3122,AU,,,,,,
481,481,481,481,ADMIN486509638348,GRAYMA40,1221,Graymatters,,A,,,Existing,Y,N,,AC6219BF-E439-453A-8FB5-A0EB84043936,Default,,,,Hawthorn,VIC,3122,AU,,,,,,
482,482,482,482,ADMIN486509638349,CASEME40,488,Case Meallin & Associates Pty Ltd,,A,,,Existing,Y,N,,A49B8129-C864-42BC-9614-C38BCBD300FB,Default,19 Cato Street,,,Hawthorn East,VIC,3123,AU,,,,,,
483,483,483,483,ADMIN486509638350,SCOTCH40,1110,Scotch College Melbourne,,A,,,Existing,Y,N,,999A62AA-6F03-42C2-9696-FAB094356925,Default,,,,Hawthorne,VIC,,AU,398104321,,,,,
484,484,484,484,ADMIN486509638351,GATEWA10,1027,Gateway Project Partners,,A,,,Existing,Y,N,,2B1EBC53-6A9F-4E58-B14A-F7622196ECBB,Default,425 Nudgee Road,,,Hendra,,4011,AU,,,,,,
485,485,485,485,ADMIN486509638352,AIRGRP10,1073,The Airport Group,,A,,,Existing,Y,N,,84729F6E-4D04-4D86-AEAB-CEE2A4B3C84A,Default,425 Nudgee Road,,,Hendra,,4011,AU,732950232,738651713,,,,
486,486,486,486,ADMIN486509638353,AIRPOR10,1146,The Airport Group,,A,,,Existing,Y,N,,72A13802-2F4B-4FB3-8B41-DCD1B2B173E0,Default,428 Nudgee Road,,,Hendra,,4011,AU,417603518,,,,,
487,487,487,487,ADMIN486509638354,BANCRO10,552,Bancroft Centre,,A,,,Existing,Y,N,,C84263FF-720C-4A08-A219-B1FB188F2822,Default,,,,Herston,,4006,AU,,,,,,
488,488,488,488,ADMIN486509638355,RONMAC10,992,Ronald MacDonald Charities,,A,,,Existing,Y,N,,12E9DA01-9285-4BD6-BFB7-7200917048C6,Default,,,,Herston,,4006,AU,,,,,,
489,489,489,489,ADMIN486509638356,RBWHQL10,1145,Royal Brisbane and Women's Hos,,A,,,Existing,Y,N,,A281B7D6-0959-4E90-97CB-A897F0090B84,Default,,,,Herston,,4029,AU,,,,,,
490,490,490,490,ADMIN486509638357,EXTENS40,915,Extension to Residence,,A,,,Existing,Y,N,,46D98225-227F-4B55-B1F3-C142EC241BF0,Default,,,,Hesket,,3442,AU,03 5427 0280,,,,,
491,491,491,491,ADMIN486509638358,TREASU40,683,Dept of Treasury,,A,,,Existing,Y,N,,EF7DAB9B-6431-4039-BB80-AB085628323D,Default,,,,Hobart,,,AU,62338789,,,,,
492,492,492,492,ADMIN486509638359,ROYALH20,908,Royal Hobart Hospital,,A,,,Existing,Y,N,,733BFD17-60B7-4C1B-8E7D-93A34881F534,Default,,,,Hobart,,7000,AU,03 6216 4220,,,,,
493,493,493,493,ADMIN486509638360,CSENER10,766,CS Energy,,A,,,Existing,Y,N,,3FE5DAA3-9DA1-4E40-A687-03EA59FE327E,Default,PO Box 7091,,,Holland Park East,,4121,AU,,,,,,
494,494,494,494,ADMIN486509638361,THOMAS20,759,Thomas and Coffey,,A,,,Existing,Y,N,,F7E034DC-2670-43F5-97AF-9C853BCCD797,Default,,,,Homebush,,2127,AU,290082038,,,,,
495,495,495,495,ADMIN486509638362,DEUTHK20,397,Deutsche Bank Hong Kong,,A,,,Existing,Y,N,,67D2A97E-B619-48A9-BE29-CEC71076C750,Default,2 Queens Road,,,Hong Kong,,,CN,,,,,,
496,496,496,496,ADMIN486509638363,ARCHDE20,1014,Architecture Design & Research Group,,A,,,Existing,Y,N,,23CCE013-44C9-4C30-BEA4-0277A7D1498A,Default,,,,Hong Kong,,,CN,85228080095,85228080147,,,,
497,497,497,497,ADMIN486509638364,OMAARC10,1028,OMA,,A,,,Existing,Y,N,,2E163183-E1BC-49ED-8CD1-8398B1527F5E,Default,15 - 17 Wyndham Street Central,,,Hong Kong,,,CN,,,,,,
498,498,498,498,ADMIN486509638365,PMHHOS20,1154,PMH Hospital,,A,,,Existing,Y,N,,C55AC850-0A7B-4110-8314-EDE5A2001103,Default,,,,Hong Kong,,,HK,,,,,,
499,499,499,499,ADMIN486509638366,HKSCIE20,1261,Hong Kong Science Tech Parks,,A,,,Existing,Y,N,,74932B76-DC92-490C-9337-01C39CEDC927,Default,No 2 Science Park West Avenue,Hong Kong Science Park,Shatin,Hong Kong,,,HK,,,,,,
500,500,500,500,ADMIN486509638367,ADRGSY20,1266,ADRG,,A,,,Existing,Y,N,,E30FBD6C-A8B6-49AA-818F-B3C9E9EF928B,Default,111 Leighton Road,Causeway Bay,,Hong Kong,,,AU,,,,,,
501,501,501,501,ADMIN486509638368,HORSHA40,706,Horsham Rural City Council,,A,,,Existing,Y,N,,63D8C19B-7278-463E-9DCB-2BEE1140859E,Default,,,,Horsham,,,AU,,,,,,
502,502,502,502,ADMIN486509638369,HURSTV20,317,Hurstville City Council,,A,,,Existing,Y,N,,810EFDD2-9E21-4A39-9282-29E1CB76A4F0,Default,,,,Hurstville,,1481,AU,,,,,,
503,503,503,503,ADMIN486509638370,SINCER10,93,Sincere Properties Pty Ltd,,A,,,Existing,Y,N,,D68B2CF4-2D70-4FEF-806E-CF5305A21F98,Default,,,,Indooroopilly,,4068,AU,,,,,,
504,504,504,504,ADMIN486509638371,PRINPR10,152,Principal Properties Pty Ltd,,A,,,Existing,Y,N,,6A60B3BA-8AB5-4954-8A9B-BF0B8AC86612,Default,,,,Indooroopilly,,4068,AU,738917043,733915277,,,,
505,505,505,505,ADMIN486509638372,CSIROQ10,730,CSIRO QCAT,,A,,,Existing,Y,N,,5D94ADDC-F0EC-4760-AE1D-CD403C7EFEEA,Default,,,,Indooroopilly,,4068,AU,732142784,,,,,
506,506,506,506,ADMIN486509638373,MATCHE10,1223,Ruth Matchett,,A,,,Existing,Y,N,,A2F866C6-C005-4E00-AC1B-DD61531F1AD7,Default,,,,Indooroopilly,QLD,4068,AU,416029360,,,,,
507,507,507,507,ADMIN486509638374,IPSWIC10,793,Ipswich City Council,,A,,,Existing,Y,N,,BBB83CCB-4D30-4906-84C4-59E5EB6FB052,Default,45 Roderick Street,,,Ipswich,,4305,AU,,,,,,
508,508,508,508,ADMIN486509638375,LATUNI40,626,Latrobe University,,A,,,Existing,Y,N,,1631D060-B38C-4B0C-B999-BEF0ED1948AC,Default,,,,Ivanhoe,,3079,AU,299068186,,,,,
509,509,509,509,ADMIN486509638376,JOONC20,1116,City Of Joondalup,,A,,,Existing,Y,N,,4ADDDA7E-728F-42A1-A7D8-357B108C633D,Default,,,,Joondalup,,,AU,894004390,,,,,
510,510,510,510,ADMIN486509638377,PANDAN10,213,Pandanus Projects Pty Ltd C/- Natural Li,,A,,,Existing,Y,N,,2CE80EF5-D156-4ACE-A0CB-BDD6428C449E,Default,,,,Kangaroo Point,QLD,4169,AU,,,,,,
511,511,511,511,ADMIN486509638378,BLUMTN20,841,Blue Mountains City Council,,A,,,Existing,Y,N,,DCFC805F-1542-4015-9299-3E4043886FCB,Default,,,,Katoomba,,2870,AU,,,,,,
512,512,512,512,ADMIN486509638379,BRIMBK40,694,Brimbank Civic Precinct,,A,,,Existing,Y,N,,FCD603BB-5688-4F82-8CEE-D9E6CA4DE1FC,Default,,,,Keilor,,,AU,392494000,,,,,
513,513,513,513,ADMIN486509638380,PERFOR30,619,Performance Frontiers,,A,,,Existing,Y,N,,8A6E78AA-2BAF-45CF-910A-81D9DB2A724A,Default,,,,Kenmore,,4069,AU,733742522,,,,,
514,514,514,514,ADMIN486509638381,GLCLAR10,749,Grahame & Linda Clarke,,A,,,Existing,Y,N,,1F77F652-876A-4603-8051-E5056823574F,Default,,,,Kenmore,,4069,AU,733787171,,,,,
515,515,515,515,ADMIN486509638382,UNINSW20,60,University Of Nsw,,A,,,Existing,Y,N,,7CA07DB9-DAA8-411A-836E-37A5CCBF3746,Default,,,,Kensington,NSW,2052,AU,,,,,,
516,516,516,516,ADMIN486509638383,CHEESM40,468,Cheesman Architects Pty Ltd,,A,,,Existing,Y,N,,3B681A4B-A0C1-4E1C-BE11-A73B821799A6,Default,,,,Kensington,,5068,AU,884311144,,,,,
517,517,517,517,ADMIN486509638384,JOHGRE20,938,John Green,,A,,,Existing,Y,N,,0B21BB34-F17E-4046-9394-70FAE5ECBE5E,Default,,,,Kensington,,2000,AU,0417 263 897,,,,,
518,518,518,518,ADMIN486509638385,NESBIT20,205,Heather Nesbitt Planning,,A,,,Existing,Y,N,,8E43971A-DCCC-4D60-ACAB-EAC7E0A96707,Default,,,,Kenthurst,NSW,2156,AU,,,,,,
519,519,519,519,ADMIN486509638386,BROWNL40,513,Lynette Brown,,A,,,Existing,Y,N,,72058E25-D75C-48EB-9084-8E9FE4D58986,Default,,,,Kerrie,,3434,AU,,,,,,
520,520,520,520,ADMIN486509638387,XAVIER40,1083,Xavier College,,A,,,Existing,Y,N,,1F75F304-CA1A-4872-A334-AC54435EEA7B,Default,,,,Kew,,3101,AU,398545411,,,,,
521,521,521,521,ADMIN486509638388,OVARSP10,208,Ove Arup Pty Ltd,,A,,,Existing,Y,N,,C8F191B7-B0FC-4167-97B9-DD7C2496CB2B,Default,,,,Keypoint,,199597,AU,,,,,,
522,522,522,522,ADMIN486509638389,QUESTA30,136,Questacon National Science & Technology Centre,,A,,,Existing,Y,N,,5D596AD8-7B5A-4AC0-9612-00812E27CEAF,Default,,,,Kingston,,2604,AU,292792155,292792144,,,,
523,523,523,523,ADMIN486509638390,RAINEC30,140,Raine and Horne Commercial,,A,,,Existing,Y,N,,4505EE69-D337-4F96-84DA-3038DB084D13,Default,22 Giles Street,,,Kingston,ACT,2604,AU,02 6239 6888,02 6239 6884,,,,
524,524,524,524,ADMIN486509638391,WOODLE20,1008,Woodleigh School,,A,,,Existing,Y,N,,C2F38E81-6610-4CE2-A90E-AA204733CC7F,Default,,,,Langwarrin South,,3911,AU,359716100,,,,,
525,525,525,525,ADMIN486509638392,LATROB40,284,Latrobe City,,A,,,Existing,Y,N,,62568C01-1CB5-48A0-B01B-DFC43D4A74D0,Default,,,,Latrobe,,,AU,351731400,351745832,,,,
526,526,526,526,ADMIN486509638393,UNITAS20,1137,University of Tasmania,,A,,,Existing,Y,N,,AFAC1FEF-D225-45C5-95DD-8401C26E6DC9,Default,,,,Launceston,,7250,AU,,,,,,
527,527,527,527,ADMIN486509638394,DEFMAI40,418,Defence Maintenance Management Pty Ltd,,A,,,Existing,Y,N,,26B9D834-F355-45A1-8DFE-2FBA097DA854,Default,,,,Laverton,,3028,AU,,,,,,
528,528,528,528,ADMIN486509638395,NATBNK40,199,National Australia Bank,,A,,,Existing,Y,N,,18CF7909-38F4-4CC1-A3CE-DA0E5D9793EC,Default,629 Newcastle Street,,,Leederville,,6902,AU,,,,,,
529,529,529,529,ADMIN486509638396,MURRUM30,235,Murrumbidgee Irrigation,,A,,,Existing,Y,N,,F3F2F8FC-139B-44B7-98DA-1A69A0FCF195,Default,,,,Leeton,,2705,AU,269530131,269530195,,,,
530,530,530,530,ADMIN486509638397,CATEDU20,905,Catholic Education Office Sydney,,A,,,Existing,Y,N,,80D04757-7477-4CCC-AB50-A678383C63F3,Default,,,,Leichardt,,2040,AU,0417 043 424,02 9568 8411,,,,
531,531,531,531,ADMIN486509638398,YARRAR40,643,Yarra Ranges Shire Council,,A,,,Existing,Y,N,,0662DF6E-3005-4C75-B7A5-BFF1FFAD8C1E,Default,,,,Lilydale,,3140,AU,,,,,,
532,532,532,532,ADMIN486509638399,LAWANG20,285,Angus Law,,A,,,Existing,Y,N,,717938C5-4562-406D-92EF-3378B2F39B35,Default,,,,Lindfield,NSW,2070,AU,,,,,,
533,533,533,533,ADMIN486509638400,DEFINI20,899,Definity Group,,A,,,Existing,Y,N,,D37EA328-7399-48C6-8C9A-F6A0700778C6,Default,,,,Lindfield,NSW,1070,AU,0413 586 555,,,,,
534,534,534,534,ADMIN486509638401,LIVERP20,952,Liverpool City Council,,A,,,Existing,Y,N,,BFFD33DC-7DCF-449A-9F01-12A759B64CA4,Default,,,,Liverpool,,,AU,,,,,,
535,535,535,535,ADMIN486509638402,LENDLL20,287,Lend Lease London,,A,,,Existing,Y,N,,D33735A2-3A42-4914-A1C6-CE5C14248669,Default,,,,London,,,GB,,,,,,
536,536,536,536,ADMIN486509638403,DELOIT20,419,Deloitte MCS Limited,,A,,,Existing,Y,N,,AEE7B88D-6970-47A7-996C-230533656AD1,Default,66 Shoe Lane,,,London,,,GB,+44 207 936 3000,,,,,
537,537,537,537,ADMIN486509638404,ANSHEN40,599,Anshen + Allen,,A,,,Existing,Y,N,,4DEBC46E-4ABE-49AE-BBE0-D2292C245501,Default,,,,London,,AC1Y 1DT,GB,,,,,,
538,538,538,538,ADMIN486509638405,LOCOGS20,628,LOCOG,,A,,,Existing,Y,N,,038752BC-881C-4E42-956C-97424AFEB9F9,Default,,,,London,,,AU,,,,,,
539,539,539,539,ADMIN486509638406,FOSTER20,737,Foster & Partners,,A,,,Existing,Y,N,,E500813D-F5DB-4B45-B822-22DE02733D13,Default,,,,London,,SW11 4AN,GB,+44 207 943 6172,,,,,
540,540,540,540,ADMIN486509638407,MENHEA20,895,Mental Health Facilities SW London,,A,,,Existing,Y,N,,BA0682B1-C2B2-49E5-AD2E-5B96596E5C42,Default,61 Glenburnie Road,,,London,,SW17 7DJ,GB,,,,,,
541,541,541,541,ADMIN486509638408,TENNIS30,75,Tennis ACT,,A,,,Existing,Y,N,,34E67D9A-859E-4CC8-87FE-F7385BA3084B,Default,Mount Street,,,Lyneham,,2602,AU,262478804,,,,,
542,542,542,542,ADMIN486509638409,NATCLB30,201,Tennis ACt,,A,,,Existing,Y,N,,06D4F16B-1864-4EE1-885E-4DBC0FCEC589,Default,,,,Lyneham,,2602,AU,262478804,,,,,
543,543,543,543,ADMIN486509638410,PROCSO20,1136,Procurement Solutions,,A,,,Existing,Y,N,,32F5DFD3-317F-4717-9D3E-7A1FB5913885,Default,12 Wattle Street,,,Lyneham,,2602,AU,262079947,,,,,
544,544,544,544,ADMIN486509638411,TARRAL30,125,Tarra Lodge Pty Ltd,,A,,,Existing,Y,N,,EAD5D416-D4E0-4A95-9BBA-742BE162C08A,Default,,,,Macquarie,ACT,2614,AU,,,,,,
545,545,545,545,ADMIN486509638412,CHILHU10,469,Chiltern Hunt (Australia) Pty Ltd,,A,,,Existing,Y,N,,66181751-5A40-4D46-93B1-5F9EA380FA7A,Default,,,,Main Beach,QLD,4217,AU,,,,,,
546,546,546,546,ADMIN486509638413,MAITCC20,953,Maitland City Council,,A,,,Existing,Y,N,,35A1B779-B1FA-4784-ADD1-EA1612350674,Default,,,,Maitland,,,AU,249349700,,,,,
547,547,547,547,ADMIN486509638414,BOVISL10,501,Bovis Lend Lease,,A,,,Existing,Y,N,,E70118CE-9ADA-4DEB-A15F-269307EF471D,Default,,,,Mango Hill,QLD,4509,AU,,,,,,
548,548,548,548,ADMIN486509638415,MANLYC20,1117,Manly Council,,A,,,Existing,Y,N,,51D3AB0F-5EB6-47AB-A071-30CB84873ED8,Default,,,,Manly,,2095,AU,299761600,,,,,
549,549,549,549,ADMIN486509638416,QLDMOT10,127,Qld Motorways,,A,,,Existing,Y,N,,A97EB2DE-D6F0-4231-9321-F4F4A24BCA1C,Default,,,,Mansfield,,4122,AU,,,,,,
550,550,550,550,ADMIN486509638417,XACTPL30,51,Xact,,A,,,Existing,Y,N,,E1163B59-99EC-4BDE-9FD5-602FCC90EC84,Default,,,,Manuka,ACT,2603,AU,,,,,,
551,551,551,551,ADMIN486509638418,STEDMU30,104,St Edmunds College,,A,,,Existing,Y,N,,0C6CC7B1-3F63-474C-8C23-680C9ED5F014,Default,,,,Manuka,,2603,AU,,,,,,
552,552,552,552,ADMIN486509638419,AFFINI30,589,Affinity Constructions,,A,,,Existing,Y,N,,13899025-AD10-4A15-AD18-CBA08377A849,Default,,,,Manuka,ACT,2603,AU,,,,,,
553,553,553,553,ADMIN486509638420,NARBET40,676,Narbethong Public Hall Committ,,A,,,Existing,Y,N,,B02D3106-99DF-4628-96CA-16F9B92074B6,Default,,,,Marbethong,,3703,AU,,,,,,
554,554,554,554,ADMIN486509638421,KURVIN10,299,Kurvink Martin,,A,,,Existing,Y,N,,FF75EB2F-6F43-4A2C-8410-4F4470C70ECA,Default,79 Sugar Road,,,Maroochydore,,4558,AU,754439950,754434420,,,,
555,555,555,555,ADMIN486509638422,SUNCUC10,119,Sunshine Coast University Coll,,A,,,Existing,Y,N,,FD025E17-F67C-4FE4-8E92-74616616C485,Default,,,,Maroochydore South,QLD,4558,AU,,,,,,
556,556,556,556,ADMIN486509638423,VILLBC10,43,Village Building Company,,A,,,Existing,Y,N,,1B5ECE6B-8F46-4F3B-A19B-FE5B4725AD9B,Default,,,,Marrumba Downs,QLD,4503,AU,,,,,,
557,557,557,557,ADMIN486509638424,MAYBOR10,266,Maryborough City Council,,A,,,Existing,Y,N,,DEE68E4B-C394-44FE-9E00-E63012DEE8BD,Default,,,,Maryborough,,4650,AU,741905800,741231470,,,,
558,558,558,558,ADMIN486509638425,QANTAS30,634,Qantas,,A,,,Existing,Y,N,,4E09398E-5943-4BCA-B1C9-FD85C4E77640,Default,203 Coward Street,,,Mascot,,2020,AU,296910103,,,,,
559,559,559,559,ADMIN486509638426,DELTAE20,420,Delta EMD,,A,,,Existing,Y,N,,922D9665-0EE3-4215-8BD5-5C44578F5B9F,Default,,,,Mayfield West,NSW,2304,AU,,,,,,
560,560,560,560,ADMIN486509638427,CHALLE20,6,Challenger Financial Services,,A,,,Existing,Y,N,,96559F41-2A3B-43B6-8B50-17770ECD0875,Default,,,,Melbourne,VIC,3000,AU,,,,,,
561,561,561,561,ADMIN486509638428,COFFEY40,8,Coffey Projects,,A,,,Existing,Y,N,,D415F158-AFBB-47C2-8C1E-C770A9E1035E,Default,,,,Melbourne,VIC,,AU,,,,,,
562,562,562,562,ADMIN486509638429,GROCON40,12,GROCON,,A,,,Existing,Y,N,,AFC07B67-1504-4A66-AFF3-E086311627F7,Default,,,,Melbourne,VIC,3000,AU,03 9631 8879,,,,,
563,563,563,563,ADMIN486509638430,LEIGTN40,15,Leighton Properties Victoria Pty Ltd,,A,,,Existing,Y,N,,1373B18D-E805-4049-A6A6-E79CD1634920,Default,,,,Melbourne,VIC,3000,AU,03 8623 1605,,,,,
564,564,564,564,ADMIN486509638431,WILKHA40,30,Wilkhahn,,A,,,Existing,Y,N,,7853F70D-2B9E-4F7C-9129-EACBF18AE60C,Default,,,,Melbourne,VIC,,AU,396705570,,,,,
565,565,565,565,ADMIN486509638432,VICGOV40,45,Victorian Government Property Group,,A,,,Existing,Y,N,,4468BC25-ADFD-4DA9-8761-D3E5E9786A5D,Default,Level 5,1 Treasury Place,,Melbourne,VIC,3000,AU,396512428,,,,,
566,566,566,566,ADMIN486509638433,THIESS40,78,Thiess Contractors Pty Ltd,,A,,,Existing,Y,N,,64C80B40-B5FB-4216-BDEE-9320928723F5,Default,,,,Melbourne,VIC,3004,AU,,,,,,
567,567,567,567,ADMIN486509638434,TELSTR40,80,Telstra,,A,,,Existing,Y,N,,7D64AFA9-EF1E-4817-98BB-44F44F63A80E,Default,,,,Melbourne,VIC,,AU,02 92248075,,,,,
568,568,568,568,ADMIN486509638435,THINCP40,82,Thinc Projects,,A,,,Existing,Y,N,,57DEA86A-6F19-414C-821F-BA7823ED35AC,Default,,,,Melbourne,VIC,3000,AU,,,,,,
569,569,569,569,ADMIN486509638436,STOCKL40,108,Stockland,,A,,,Existing,Y,N,,F12DB313-CC00-4916-9E47-0876821734FB,Default,,,,Melbourne,VIC,8004,AU,,,,,,
570,570,570,570,ADMIN486509638437,RAIAVI40,139,RAIA Victorian Chapter,,A,,,Existing,Y,N,,37FC83F7-2FDF-4F7E-B86E-98DE66821CE7,Default,41 Exhibition Street,,,Melbourne,VIC,3000,AU,386203866,,,,,
571,571,571,571,ADMIN486509638438,RISEHE40,167,Riseheath Ltd,,A,,,Existing,Y,N,,2B255E8F-CC81-4E82-9BB5-A5B262A5567C,Default,Level 7,420 St Kilda Road,,Melbourne,VIC,3000,AU,,,,,,
572,572,572,572,ADMIN486509638439,RMITUN40,168,RMIT University,,A,,,Existing,Y,N,,DCB70526-2434-4E77-BFC0-61EB70CD52EF,Default,,,,Melbourne,VIC,,AU,03 99252094,,,,,
573,573,573,573,ADMIN486509638440,RUSHAR40,172,Russell harvey,,A,,,Existing,Y,N,,E863637A-BD60-4C31-A7CD-7B0F4DBBB6B4,Default,,,,Melbourne,VIC,3000,AU,,,,,,
